Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,acc
cora_7oell6i4_GAE,3.53 ± nan,13.41 ± nan,46.86 ± nan,65.55 ± nan,91.42 ± nan,97.96 ± nan,13.33 ± nan,3.53 ± nan,13.41 ± nan,46.86 ± nan,65.55 ± nan,91.42 ± nan,97.96 ± nan,99.72 ± nan,99.56 ± nan,88.87 ± nan
cora_1nqf17uj_GAE,6.25 ± nan,10.58 ± nan,35.00 ± nan,53.12 ± nan,88.52 ± nan,88.05 ± nan,13.23 ± nan,6.25 ± nan,10.58 ± nan,35.00 ± nan,53.12 ± nan,88.52 ± nan,88.05 ± nan,99.56 ± nan,99.49 ± nan,81.52 ± nan
cora_2coo2e5j_GAE,3.15 ± nan,13.55 ± nan,48.19 ± nan,62.75 ± nan,91.17 ± nan,97.42 ± nan,13.42 ± nan,3.15 ± nan,13.55 ± nan,48.19 ± nan,62.75 ± nan,91.17 ± nan,97.42 ± nan,99.72 ± nan,99.57 ± nan,85.42 ± nan
cora_nxt7pp1z_GAE,3.04 ± nan,12.29 ± nan,45.72 ± nan,66.37 ± nan,90.69 ± nan,97.24 ± nan,13.05 ± nan,3.04 ± nan,12.29 ± nan,45.72 ± nan,66.37 ± nan,90.69 ± nan,97.24 ± nan,99.72 ± nan,99.61 ± nan,89.30 ± nan
cora_iwlu03vu_GAE,6.20 ± nan,10.24 ± nan,37.78 ± nan,59.01 ± nan,88.90 ± nan,87.48 ± nan,13.23 ± nan,6.20 ± nan,10.24 ± nan,37.78 ± nan,59.01 ± nan,88.90 ± nan,87.48 ± nan,99.56 ± nan,99.49 ± nan,81.45 ± nan
cora_49nobx3w_GAE,3.95 ± nan,11.10 ± nan,37.50 ± nan,64.97 ± nan,85.36 ± nan,97.88 ± nan,13.39 ± nan,3.95 ± nan,11.10 ± nan,37.50 ± nan,64.97 ± nan,85.36 ± nan,97.88 ± nan,99.72 ± nan,99.62 ± nan,86.48 ± nan
cora_7lj86y2h_GAE,3.07 ± nan,13.71 ± nan,46.18 ± nan,65.12 ± nan,91.01 ± nan,94.75 ± nan,13.30 ± nan,3.07 ± nan,13.71 ± nan,46.18 ± nan,65.12 ± nan,91.01 ± nan,94.75 ± nan,99.71 ± nan,99.56 ± nan,89.83 ± nan
cora_7vznqido_GAE,3.37 ± nan,12.91 ± nan,38.93 ± nan,63.88 ± nan,90.63 ± nan,97.48 ± nan,13.33 ± nan,3.37 ± nan,12.91 ± nan,38.93 ± nan,63.88 ± nan,90.63 ± nan,97.48 ± nan,99.72 ± nan,99.57 ± nan,85.72 ± nan
cora_huv8b74h_GAE,6.08 ± nan,9.94 ± nan,36.21 ± nan,60.11 ± nan,88.23 ± nan,87.89 ± nan,13.12 ± nan,6.08 ± nan,9.94 ± nan,36.21 ± nan,60.11 ± nan,88.23 ± nan,87.89 ± nan,99.56 ± nan,99.58 ± nan,81.68 ± nan
cora_5zxqcx13_GAE,3.46 ± nan,12.91 ± nan,38.19 ± nan,69.62 ± nan,91.30 ± nan,97.55 ± nan,13.32 ± nan,3.46 ± nan,12.91 ± nan,38.19 ± nan,69.62 ± nan,91.30 ± nan,97.55 ± nan,99.63 ± nan,99.61 ± nan,87.06 ± nan
cora_1qq6a34y_GAE,3.42 ± nan,13.66 ± nan,49.33 ± nan,69.82 ± nan,91.44 ± nan,94.65 ± nan,13.31 ± nan,3.42 ± nan,13.66 ± nan,49.33 ± nan,69.82 ± nan,91.44 ± nan,94.65 ± nan,99.71 ± nan,99.56 ± nan,87.25 ± nan
cora_j1pxftnv_GAE,6.28 ± nan,9.20 ± nan,35.98 ± nan,61.92 ± nan,89.42 ± nan,87.53 ± nan,13.23 ± nan,6.28 ± nan,9.20 ± nan,35.98 ± nan,61.92 ± nan,89.42 ± nan,87.53 ± nan,99.72 ± nan,99.58 ± nan,85.39 ± nan
cora_y0gw959r_GAE,3.06 ± nan,13.34 ± nan,47.12 ± nan,61.63 ± nan,84.66 ± nan,92.12 ± nan,13.39 ± nan,3.06 ± nan,13.34 ± nan,47.12 ± nan,61.63 ± nan,84.66 ± nan,92.12 ± nan,99.71 ± nan,99.56 ± nan,90.07 ± nan
cora_k88hy4ks_GAE,3.65 ± nan,12.43 ± nan,48.94 ± nan,60.28 ± nan,89.17 ± nan,97.70 ± nan,13.36 ± nan,3.65 ± nan,12.43 ± nan,48.94 ± nan,60.28 ± nan,89.17 ± nan,97.70 ± nan,99.71 ± nan,99.56 ± nan,88.50 ± nan
cora_8ahq05x1_GAE,3.38 ± nan,13.92 ± nan,36.00 ± nan,66.37 ± nan,86.14 ± nan,97.66 ± nan,13.51 ± nan,3.38 ± nan,13.92 ± nan,36.00 ± nan,66.37 ± nan,86.14 ± nan,97.66 ± nan,99.71 ± nan,99.56 ± nan,82.91 ± nan
cora_25klutoj_GAE,5.87 ± nan,10.35 ± nan,37.27 ± nan,60.62 ± nan,88.01 ± nan,87.97 ± nan,13.02 ± nan,5.87 ± nan,10.35 ± nan,37.27 ± nan,60.62 ± nan,88.01 ± nan,87.97 ± nan,99.56 ± nan,99.58 ± nan,81.71 ± nan
cora_9ta0eibw_GAE,3.27 ± nan,14.19 ± nan,31.83 ± nan,69.34 ± nan,90.47 ± nan,97.59 ± nan,13.20 ± nan,3.27 ± nan,14.19 ± nan,31.83 ± nan,69.34 ± nan,90.47 ± nan,97.59 ± nan,99.71 ± nan,99.56 ± nan,90.19 ± nan
cora_1vusccd7_GAE,3.25 ± nan,12.79 ± nan,48.42 ± nan,63.82 ± nan,90.55 ± nan,97.69 ± nan,13.28 ± nan,3.25 ± nan,12.79 ± nan,48.42 ± nan,63.82 ± nan,90.55 ± nan,97.69 ± nan,99.72 ± nan,99.56 ± nan,89.53 ± nan
cora_53pezkih_GAE,5.85 ± nan,9.31 ± nan,34.55 ± nan,61.72 ± nan,86.72 ± nan,87.95 ± nan,20.28 ± nan,5.85 ± nan,9.31 ± nan,34.55 ± nan,61.72 ± nan,86.72 ± nan,87.95 ± nan,99.56 ± nan,99.48 ± nan,81.84 ± nan
cora_63rzbmq4_GAE,3.21 ± nan,11.30 ± nan,38.09 ± nan,64.10 ± nan,90.99 ± nan,97.49 ± nan,13.33 ± nan,3.21 ± nan,11.30 ± nan,38.09 ± nan,64.10 ± nan,90.99 ± nan,97.49 ± nan,99.72 ± nan,99.56 ± nan,85.79 ± nan
cora_44zmypm1_GAE,3.08 ± nan,11.95 ± nan,34.27 ± nan,66.60 ± nan,92.48 ± nan,96.40 ± nan,13.50 ± nan,3.08 ± nan,11.95 ± nan,34.27 ± nan,66.60 ± nan,92.48 ± nan,96.40 ± nan,99.71 ± nan,99.56 ± nan,89.47 ± nan
cora_2wew9w9p_GAE,5.77 ± nan,9.24 ± nan,36.77 ± nan,56.33 ± nan,87.01 ± nan,88.08 ± nan,12.76 ± nan,5.77 ± nan,9.24 ± nan,36.77 ± nan,56.33 ± nan,87.01 ± nan,88.08 ± nan,99.68 ± nan,99.50 ± nan,81.20 ± nan
cora_cj8pc26w_GAE,3.23 ± nan,11.42 ± nan,37.49 ± nan,68.73 ± nan,90.64 ± nan,97.40 ± nan,13.04 ± nan,3.23 ± nan,11.42 ± nan,37.49 ± nan,68.73 ± nan,90.64 ± nan,97.40 ± nan,99.71 ± nan,99.55 ± nan,89.09 ± nan
cora_8oavnbsb_GAE,3.52 ± nan,12.98 ± nan,44.26 ± nan,65.96 ± nan,90.40 ± nan,94.77 ± nan,13.33 ± nan,3.52 ± nan,12.98 ± nan,44.26 ± nan,65.96 ± nan,90.40 ± nan,94.77 ± nan,99.71 ± nan,99.56 ± nan,87.96 ± nan
cora_dhs48grv_GAE,6.16 ± nan,17.56 ± nan,36.41 ± nan,52.79 ± nan,90.14 ± nan,87.96 ± nan,13.09 ± nan,6.16 ± nan,17.56 ± nan,36.41 ± nan,52.79 ± nan,90.14 ± nan,87.96 ± nan,99.67 ± nan,99.50 ± nan,85.95 ± nan
cora_m8lsumvq_GAE,3.21 ± nan,14.02 ± nan,35.34 ± nan,62.55 ± nan,90.71 ± nan,94.92 ± nan,13.08 ± nan,3.21 ± nan,14.02 ± nan,35.34 ± nan,62.55 ± nan,90.71 ± nan,94.92 ± nan,99.72 ± nan,99.56 ± nan,85.74 ± nan
cora_raa8e3hs_GAE,3.41 ± nan,12.79 ± nan,47.11 ± nan,66.68 ± nan,91.06 ± nan,94.05 ± nan,13.34 ± nan,3.41 ± nan,12.79 ± nan,47.11 ± nan,66.68 ± nan,91.06 ± nan,94.05 ± nan,99.71 ± nan,99.56 ± nan,86.07 ± nan
cora_yak8wrkd_GAE,3.20 ± nan,13.39 ± nan,49.55 ± nan,64.50 ± nan,90.16 ± nan,91.90 ± nan,13.57 ± nan,3.20 ± nan,13.39 ± nan,49.55 ± nan,64.50 ± nan,90.16 ± nan,91.90 ± nan,99.71 ± nan,99.56 ± nan,85.18 ± nan
cora_4fobkmgg_GAE,6.04 ± nan,9.61 ± nan,36.14 ± nan,65.49 ± nan,87.76 ± nan,88.10 ± nan,13.11 ± nan,6.04 ± nan,9.61 ± nan,36.14 ± nan,65.49 ± nan,87.76 ± nan,88.10 ± nan,99.68 ± nan,99.51 ± nan,84.36 ± nan
cora_hj36zjzt_GAE,3.58 ± nan,10.11 ± nan,38.72 ± nan,70.55 ± nan,89.35 ± nan,97.51 ± nan,13.27 ± nan,3.58 ± nan,10.11 ± nan,38.72 ± nan,70.55 ± nan,89.35 ± nan,97.51 ± nan,99.71 ± nan,99.56 ± nan,89.39 ± nan
cora_hrdeeuph_GAE,8.97 ± nan,20.38 ± nan,45.28 ± nan,65.03 ± nan,85.69 ± nan,93.31 ± nan,19.66 ± nan,8.97 ± nan,20.38 ± nan,45.28 ± nan,65.03 ± nan,85.69 ± nan,93.31 ± nan,99.66 ± nan,99.54 ± nan,82.68 ± nan
cora_tdqv0wco_GAE,3.21 ± nan,14.04 ± nan,32.44 ± nan,67.29 ± nan,91.01 ± nan,97.86 ± nan,13.19 ± nan,3.21 ± nan,14.04 ± nan,32.44 ± nan,67.29 ± nan,91.01 ± nan,97.86 ± nan,99.72 ± nan,99.57 ± nan,85.74 ± nan
cora_w2rcxce6_GAE,3.12 ± nan,12.38 ± nan,26.93 ± nan,66.26 ± nan,92.06 ± nan,97.23 ± nan,13.85 ± nan,3.12 ± nan,12.38 ± nan,26.93 ± nan,66.26 ± nan,92.06 ± nan,97.23 ± nan,99.71 ± nan,99.55 ± nan,87.39 ± nan
cora_y5jem17j_GAE,5.92 ± nan,9.75 ± nan,36.91 ± nan,59.33 ± nan,86.16 ± nan,87.81 ± nan,12.86 ± nan,5.92 ± nan,9.75 ± nan,36.91 ± nan,59.33 ± nan,86.16 ± nan,87.81 ± nan,99.56 ± nan,99.57 ± nan,84.50 ± nan
cora_uvekjqok_GAE,5.73 ± nan,20.45 ± nan,60.04 ± nan,65.62 ± nan,89.00 ± nan,97.54 ± nan,15.86 ± nan,5.73 ± nan,20.45 ± nan,60.04 ± nan,65.62 ± nan,89.00 ± nan,97.54 ± nan,99.68 ± nan,99.71 ± nan,88.58 ± nan
cora_37yf2b9x_GAE,3.04 ± nan,13.35 ± nan,50.00 ± nan,67.30 ± nan,87.15 ± nan,94.82 ± nan,13.28 ± nan,3.04 ± nan,13.35 ± nan,50.00 ± nan,67.30 ± nan,87.15 ± nan,94.82 ± nan,99.72 ± nan,99.56 ± nan,88.97 ± nan
cora_pdd4y0bp_GAE,3.11 ± nan,12.75 ± nan,36.99 ± nan,68.32 ± nan,90.73 ± nan,97.96 ± nan,13.39 ± nan,3.11 ± nan,12.75 ± nan,36.99 ± nan,68.32 ± nan,90.73 ± nan,97.96 ± nan,99.72 ± nan,99.57 ± nan,87.81 ± nan
cora_jj4c81m5_GAE,2.45 ± nan,12.96 ± nan,37.56 ± nan,62.91 ± nan,90.22 ± nan,97.44 ± nan,13.83 ± nan,2.45 ± nan,12.96 ± nan,37.56 ± nan,62.91 ± nan,90.22 ± nan,97.44 ± nan,99.71 ± nan,99.61 ± nan,87.25 ± nan
cora_gro8alt8_GAE,2.95 ± nan,12.37 ± nan,48.83 ± nan,70.76 ± nan,90.72 ± nan,97.47 ± nan,13.34 ± nan,2.95 ± nan,12.37 ± nan,48.83 ± nan,70.76 ± nan,90.72 ± nan,97.47 ± nan,99.71 ± nan,99.62 ± nan,88.54 ± nan
cora_4ympb4eu_GAE,5.97 ± nan,20.28 ± nan,34.17 ± nan,62.94 ± nan,86.00 ± nan,87.91 ± nan,13.00 ± nan,5.97 ± nan,20.28 ± nan,34.17 ± nan,62.94 ± nan,86.00 ± nan,87.91 ± nan,99.67 ± nan,99.50 ± nan,81.89 ± nan
cora_je22yx0o_GAE,13.44 ± nan,22.10 ± nan,41.06 ± nan,73.10 ± nan,90.09 ± nan,97.94 ± nan,26.27 ± nan,13.44 ± nan,22.10 ± nan,41.06 ± nan,73.10 ± nan,90.09 ± nan,97.94 ± nan,99.78 ± nan,99.70 ± nan,84.21 ± nan
cora_zwo8g7k1_GAE,0.47 ± nan,20.70 ± nan,47.00 ± nan,68.89 ± nan,84.82 ± nan,95.98 ± nan,11.83 ± nan,0.47 ± nan,20.70 ± nan,47.00 ± nan,68.89 ± nan,84.82 ± nan,95.98 ± nan,99.63 ± nan,99.55 ± nan,85.05 ± nan
cora_2leod5ke_GAE,5.46 ± nan,10.23 ± nan,37.89 ± nan,60.39 ± nan,86.00 ± nan,87.66 ± nan,12.83 ± nan,5.46 ± nan,10.23 ± nan,37.89 ± nan,60.39 ± nan,86.00 ± nan,87.66 ± nan,99.56 ± nan,99.58 ± nan,85.28 ± nan
cora_bz5nejz6_GAE,3.18 ± nan,11.36 ± nan,32.40 ± nan,64.30 ± nan,88.28 ± nan,94.60 ± nan,13.17 ± nan,3.18 ± nan,11.36 ± nan,32.40 ± nan,64.30 ± nan,88.28 ± nan,94.60 ± nan,99.71 ± nan,99.56 ± nan,87.66 ± nan
cora_szv79tcu_GAE,10.90 ± nan,20.68 ± nan,48.71 ± nan,67.28 ± nan,89.27 ± nan,98.63 ± nan,24.70 ± nan,10.90 ± nan,20.68 ± nan,48.71 ± nan,67.28 ± nan,89.27 ± nan,98.63 ± nan,99.52 ± nan,99.74 ± nan,82.15 ± nan
cora_cgseq1mu_GAE,1.72 ± nan,9.12 ± nan,47.18 ± nan,59.68 ± nan,89.49 ± nan,98.49 ± nan,8.98 ± nan,1.72 ± nan,9.12 ± nan,47.18 ± nan,59.68 ± nan,89.49 ± nan,98.49 ± nan,99.72 ± nan,99.60 ± nan,85.35 ± nan
cora_nmlq8eeb_GAE,3.48 ± nan,10.81 ± nan,43.17 ± nan,68.54 ± nan,88.56 ± nan,94.67 ± nan,13.34 ± nan,3.48 ± nan,10.81 ± nan,43.17 ± nan,68.54 ± nan,88.56 ± nan,94.67 ± nan,99.71 ± nan,99.56 ± nan,85.58 ± nan
cora_6k9exnvq_GAE,3.38 ± nan,14.08 ± nan,45.87 ± nan,65.23 ± nan,91.53 ± nan,97.63 ± nan,13.29 ± nan,3.38 ± nan,14.08 ± nan,45.87 ± nan,65.23 ± nan,91.53 ± nan,97.63 ± nan,99.72 ± nan,99.56 ± nan,85.80 ± nan
cora_y7npef67_GAE,3.12 ± nan,13.32 ± nan,50.39 ± nan,67.38 ± nan,91.37 ± nan,95.19 ± nan,13.43 ± nan,3.12 ± nan,13.32 ± nan,50.39 ± nan,67.38 ± nan,91.37 ± nan,95.19 ± nan,99.72 ± nan,99.57 ± nan,85.51 ± nan
cora_6khv6jo8_GAE,3.04 ± nan,12.73 ± nan,31.74 ± nan,62.99 ± nan,91.61 ± nan,94.87 ± nan,13.40 ± nan,3.04 ± nan,12.73 ± nan,31.74 ± nan,62.99 ± nan,91.61 ± nan,94.87 ± nan,99.71 ± nan,99.55 ± nan,85.46 ± nan
cora_6mhyw6zm_GAE,2.87 ± nan,12.80 ± nan,37.50 ± nan,62.36 ± nan,91.03 ± nan,97.51 ± nan,13.85 ± nan,2.87 ± nan,12.80 ± nan,37.50 ± nan,62.36 ± nan,91.03 ± nan,97.51 ± nan,99.71 ± nan,99.61 ± nan,88.32 ± nan
cora_y7jkcri3_GAE,5.82 ± nan,8.74 ± nan,36.35 ± nan,63.41 ± nan,86.61 ± nan,88.11 ± nan,13.04 ± nan,5.82 ± nan,8.74 ± nan,36.35 ± nan,63.41 ± nan,86.61 ± nan,88.11 ± nan,99.67 ± nan,99.49 ± nan,85.54 ± nan
cora_ihoigw0s_GAE,6.16 ± nan,10.42 ± nan,36.31 ± nan,55.57 ± nan,87.50 ± nan,87.75 ± nan,13.01 ± nan,6.16 ± nan,10.42 ± nan,36.31 ± nan,55.57 ± nan,87.50 ± nan,87.75 ± nan,99.52 ± nan,99.48 ± nan,81.74 ± nan
cora_pg5vpmx0_GAE,6.02 ± nan,9.45 ± nan,36.84 ± nan,60.37 ± nan,87.70 ± nan,87.53 ± nan,13.11 ± nan,6.02 ± nan,9.45 ± nan,36.84 ± nan,60.37 ± nan,87.70 ± nan,87.53 ± nan,99.68 ± nan,99.59 ± nan,81.27 ± nan
cora_lwxwy96t_GAE,3.06 ± nan,12.29 ± nan,34.51 ± nan,60.06 ± nan,90.75 ± nan,94.90 ± nan,13.84 ± nan,3.06 ± nan,12.29 ± nan,34.51 ± nan,60.06 ± nan,90.75 ± nan,94.90 ± nan,99.71 ± nan,99.61 ± nan,88.85 ± nan
cora_z2w64tr5_GAE,5.89 ± nan,9.01 ± nan,37.04 ± nan,63.78 ± nan,88.46 ± nan,88.01 ± nan,13.01 ± nan,5.89 ± nan,9.01 ± nan,37.04 ± nan,63.78 ± nan,88.46 ± nan,88.01 ± nan,99.68 ± nan,99.49 ± nan,81.27 ± nan
cora_sb55dqhd_GAE,3.83 ± nan,12.88 ± nan,36.97 ± nan,62.59 ± nan,91.76 ± nan,97.72 ± nan,13.56 ± nan,3.83 ± nan,12.88 ± nan,36.97 ± nan,62.59 ± nan,91.76 ± nan,97.72 ± nan,99.72 ± nan,99.56 ± nan,87.20 ± nan
cora_e9yxuqo5_GAE,3.58 ± nan,13.13 ± nan,37.72 ± nan,68.66 ± nan,91.53 ± nan,94.85 ± nan,13.46 ± nan,3.58 ± nan,13.13 ± nan,37.72 ± nan,68.66 ± nan,91.53 ± nan,94.85 ± nan,99.72 ± nan,99.56 ± nan,86.78 ± nan
cora_2sfkpmn2_GAE,3.10 ± nan,12.78 ± nan,45.95 ± nan,72.26 ± nan,91.05 ± nan,97.67 ± nan,14.14 ± nan,3.10 ± nan,12.78 ± nan,45.95 ± nan,72.26 ± nan,91.05 ± nan,97.67 ± nan,99.72 ± nan,99.62 ± nan,89.51 ± nan
cora_st7f01yx_GAE,3.13 ± nan,13.40 ± nan,32.45 ± nan,65.10 ± nan,90.75 ± nan,94.66 ± nan,13.75 ± nan,3.13 ± nan,13.40 ± nan,32.45 ± nan,65.10 ± nan,90.75 ± nan,94.66 ± nan,99.72 ± nan,99.62 ± nan,85.35 ± nan
cora_6o0gdp9o_GAE,3.29 ± nan,14.07 ± nan,47.01 ± nan,64.85 ± nan,91.92 ± nan,94.90 ± nan,13.48 ± nan,3.29 ± nan,14.07 ± nan,47.01 ± nan,64.85 ± nan,91.92 ± nan,94.90 ± nan,99.72 ± nan,99.56 ± nan,89.17 ± nan
cora_b0m9t37b_GAE,5.90 ± nan,9.35 ± nan,34.39 ± nan,61.98 ± nan,88.02 ± nan,88.02 ± nan,13.02 ± nan,5.90 ± nan,9.35 ± nan,34.39 ± nan,61.98 ± nan,88.02 ± nan,88.02 ± nan,99.68 ± nan,99.51 ± nan,85.32 ± nan
cora_r84jcnvh_GAE,6.00 ± nan,8.46 ± nan,39.01 ± nan,62.20 ± nan,87.56 ± nan,87.91 ± nan,12.98 ± nan,6.00 ± nan,8.46 ± nan,39.01 ± nan,62.20 ± nan,87.56 ± nan,87.91 ± nan,99.68 ± nan,99.48 ± nan,85.11 ± nan
cora_xnumo6wz_GAE,5.95 ± nan,8.71 ± nan,40.38 ± nan,57.56 ± nan,85.77 ± nan,87.97 ± nan,12.92 ± nan,5.95 ± nan,8.71 ± nan,40.38 ± nan,57.56 ± nan,85.77 ± nan,87.97 ± nan,99.68 ± nan,99.48 ± nan,84.85 ± nan
cora_cnusy3tl_GAE,6.07 ± nan,9.43 ± nan,36.21 ± nan,59.33 ± nan,87.72 ± nan,87.75 ± nan,13.07 ± nan,6.07 ± nan,9.43 ± nan,36.21 ± nan,59.33 ± nan,87.72 ± nan,87.75 ± nan,99.52 ± nan,99.48 ± nan,81.16 ± nan
cora_4uvbhm9u_GAE,3.69 ± nan,13.03 ± nan,45.30 ± nan,64.46 ± nan,89.71 ± nan,97.64 ± nan,13.33 ± nan,3.69 ± nan,13.03 ± nan,45.30 ± nan,64.46 ± nan,89.71 ± nan,97.64 ± nan,99.71 ± nan,99.56 ± nan,87.11 ± nan
cora_d7fodwgx_GAE,3.18 ± nan,13.36 ± nan,46.10 ± nan,65.91 ± nan,90.68 ± nan,91.98 ± nan,13.27 ± nan,3.18 ± nan,13.36 ± nan,46.10 ± nan,65.91 ± nan,90.68 ± nan,91.98 ± nan,99.72 ± nan,99.56 ± nan,89.64 ± nan
cora_92aakjpj_GAE,3.15 ± nan,13.41 ± nan,47.05 ± nan,66.02 ± nan,90.41 ± nan,92.21 ± nan,13.41 ± nan,3.15 ± nan,13.41 ± nan,47.05 ± nan,66.02 ± nan,90.41 ± nan,92.21 ± nan,99.71 ± nan,99.56 ± nan,86.44 ± nan
cora_r0zvwp8t_GAE,3.25 ± nan,12.27 ± nan,31.98 ± nan,63.43 ± nan,89.93 ± nan,97.35 ± nan,13.26 ± nan,3.25 ± nan,12.27 ± nan,31.98 ± nan,63.43 ± nan,89.93 ± nan,97.35 ± nan,99.72 ± nan,99.56 ± nan,88.97 ± nan
cora_olack5rx_GAE,3.14 ± nan,13.64 ± nan,48.02 ± nan,62.24 ± nan,91.51 ± nan,97.27 ± nan,13.29 ± nan,3.14 ± nan,13.64 ± nan,48.02 ± nan,62.24 ± nan,91.51 ± nan,97.27 ± nan,99.72 ± nan,99.56 ± nan,86.74 ± nan
cora_glsxzkyy_GAE,5.73 ± nan,9.25 ± nan,34.14 ± nan,63.84 ± nan,87.51 ± nan,88.01 ± nan,12.98 ± nan,5.73 ± nan,9.25 ± nan,34.14 ± nan,63.84 ± nan,87.51 ± nan,88.01 ± nan,99.56 ± nan,99.48 ± nan,85.27 ± nan
cora_jkdzr4en_GAE,3.07 ± nan,12.24 ± nan,33.87 ± nan,67.05 ± nan,87.78 ± nan,97.17 ± nan,13.28 ± nan,3.07 ± nan,12.24 ± nan,33.87 ± nan,67.05 ± nan,87.78 ± nan,97.17 ± nan,99.71 ± nan,99.55 ± nan,88.17 ± nan
cora_wq9mxy1b_GAE,5.77 ± nan,11.03 ± nan,34.05 ± nan,59.33 ± nan,87.80 ± nan,87.98 ± nan,12.94 ± nan,5.77 ± nan,11.03 ± nan,34.05 ± nan,59.33 ± nan,87.80 ± nan,87.98 ± nan,99.67 ± nan,99.50 ± nan,85.34 ± nan
cora_9xkqbxmu_GAE,3.59 ± nan,13.28 ± nan,48.55 ± nan,69.10 ± nan,89.81 ± nan,92.22 ± nan,13.36 ± nan,3.59 ± nan,13.28 ± nan,48.55 ± nan,69.10 ± nan,89.81 ± nan,92.22 ± nan,99.72 ± nan,99.56 ± nan,89.13 ± nan
cora_vtbgikyg_GAE,3.57 ± nan,14.36 ± nan,36.03 ± nan,64.32 ± nan,87.47 ± nan,91.79 ± nan,13.20 ± nan,3.57 ± nan,14.36 ± nan,36.03 ± nan,64.32 ± nan,87.47 ± nan,91.79 ± nan,99.71 ± nan,99.55 ± nan,89.21 ± nan
cora_0vojplzr_GAE,5.85 ± nan,10.01 ± nan,35.34 ± nan,55.62 ± nan,87.55 ± nan,88.17 ± nan,12.89 ± nan,5.85 ± nan,10.01 ± nan,35.34 ± nan,55.62 ± nan,87.55 ± nan,88.17 ± nan,99.67 ± nan,99.57 ± nan,85.55 ± nan
cora_2uz2aji1_GAE,5.97 ± nan,19.65 ± nan,37.74 ± nan,52.26 ± nan,87.57 ± nan,87.25 ± nan,12.93 ± nan,5.97 ± nan,19.65 ± nan,37.74 ± nan,52.26 ± nan,87.57 ± nan,87.25 ± nan,99.67 ± nan,99.57 ± nan,83.09 ± nan
cora_8il5f250_GAE,3.05 ± nan,13.29 ± nan,36.79 ± nan,62.91 ± nan,91.06 ± nan,92.31 ± nan,13.31 ± nan,3.05 ± nan,13.29 ± nan,36.79 ± nan,62.91 ± nan,91.06 ± nan,92.31 ± nan,99.72 ± nan,99.57 ± nan,87.09 ± nan
cora_h1okdbf7_GAE,3.81 ± nan,12.91 ± nan,32.56 ± nan,64.50 ± nan,91.92 ± nan,92.24 ± nan,13.58 ± nan,3.81 ± nan,12.91 ± nan,32.56 ± nan,64.50 ± nan,91.92 ± nan,92.24 ± nan,99.71 ± nan,99.56 ± nan,87.64 ± nan
cora_twuwgj4c_GAE,2.89 ± nan,11.95 ± nan,37.99 ± nan,70.79 ± nan,91.84 ± nan,96.95 ± nan,13.81 ± nan,2.89 ± nan,11.95 ± nan,37.99 ± nan,70.79 ± nan,91.84 ± nan,96.95 ± nan,99.71 ± nan,99.61 ± nan,89.55 ± nan
cora_gtljn9sr_GAE,2.54 ± nan,10.32 ± nan,35.81 ± nan,69.71 ± nan,91.17 ± nan,94.81 ± nan,13.48 ± nan,2.54 ± nan,10.32 ± nan,35.81 ± nan,69.71 ± nan,91.17 ± nan,94.81 ± nan,99.71 ± nan,99.55 ± nan,88.75 ± nan
cora_qzrsbnw2_GAE,3.21 ± nan,13.26 ± nan,32.49 ± nan,66.09 ± nan,86.27 ± nan,94.23 ± nan,13.50 ± nan,3.21 ± nan,13.26 ± nan,32.49 ± nan,66.09 ± nan,86.27 ± nan,94.23 ± nan,99.72 ± nan,99.57 ± nan,85.04 ± nan
cora_uoipkqif_GAE,3.30 ± nan,10.14 ± nan,32.00 ± nan,63.79 ± nan,86.11 ± nan,92.51 ± nan,13.29 ± nan,3.30 ± nan,10.14 ± nan,32.00 ± nan,63.79 ± nan,86.11 ± nan,92.51 ± nan,99.71 ± nan,99.55 ± nan,87.94 ± nan
cora_9mo3p5hy_GAE,5.80 ± nan,9.25 ± nan,38.94 ± nan,57.71 ± nan,87.06 ± nan,87.49 ± nan,13.03 ± nan,5.80 ± nan,9.25 ± nan,38.94 ± nan,57.71 ± nan,87.06 ± nan,87.49 ± nan,99.68 ± nan,99.58 ± nan,81.98 ± nan
cora_ftk35enu_GAE,5.99 ± nan,19.75 ± nan,40.44 ± nan,62.68 ± nan,86.79 ± nan,87.70 ± nan,13.05 ± nan,5.99 ± nan,19.75 ± nan,40.44 ± nan,62.68 ± nan,86.79 ± nan,87.70 ± nan,99.68 ± nan,99.51 ± nan,81.91 ± nan
cora_ib7ugt7g_GAE,5.85 ± nan,21.16 ± nan,34.86 ± nan,57.57 ± nan,86.30 ± nan,87.70 ± nan,13.03 ± nan,5.85 ± nan,21.16 ± nan,34.86 ± nan,57.57 ± nan,86.30 ± nan,87.70 ± nan,99.68 ± nan,99.49 ± nan,85.23 ± nan
cora_bif2ewdt_GAE,6.43 ± nan,20.47 ± nan,38.02 ± nan,68.61 ± nan,92.48 ± nan,98.70 ± nan,15.85 ± nan,6.43 ± nan,20.47 ± nan,38.02 ± nan,68.61 ± nan,92.48 ± nan,98.70 ± nan,99.78 ± nan,99.69 ± nan,85.36 ± nan
